rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
8155,Sparkle 2 Evo,Action,,PC,Unknown,Forever Entertainment S.A.,0.23,,,,,2008,,
8159,Big Pharma,Simulation,,PC,Unknown,Twice Circled,0.23,,,,,2010,,
8167,The Evil Within 2,Action,M,PC,Bethesda Softworks,Tango Gameworks,0.23,,,,,2017,,
8168,Shadows 2: Perfidia,Action-Adventure,,PC,Unknown,MrCiastku,0.23,,,,,2017,,
8171,Contraption Maker,Puzzle,,PC,Unknown,Unknown,0.23,,,,,2014,,
8174,Booster Trooper,Shooter,,PC,Unknown,DNS Development,0.23,,,,,1995,,
8176,Gods Will Be Watching,Adventure,,PC,Unknown,Deconstructeam,0.23,,,,,1998,,
8178,Brain In My Head,Shooter,,PC,Unknown,Tatyana Murzina,0.23,,,,,2004,,
8181,Blockland,Sandbox,,PC,Unknown,Eric Hartman,0.23,,,,,2007,,
8184,"Please, Don't Touch Anything",Puzzle,,PC,Plug In Digital,Four Quarters,0.23,,,,,2015,,
8194,Scribblenauts Unmasked: A DC Comics Adventure,Puzzle,E10,PC,Warner Bros. Interactive Entertainment,5TH Cell,0.23,,,,,2013,,
8196,Moon Colonization Project,Adventure,,PC,Unknown,Belarus Games,0.23,,,,,2008,,
8204,Steel Invaders,Shooter,,PC,Unknown,Unknown,0.23,,,,,2014,,
8210,Gas Guzzlers Extreme,Misc,,PC,Iceberg Interactive,Unknown,0.23,,,,,2013,,
8224,Total War Saga: Thrones of Britannia,Strategy,,PC,Sega,Creative Assembly,0.22,,,,,2018,,
8226,Hitman: Absolution,Action,M,PC,Square Enix,IO Interactive,0.22,0.03,0.18,,0.01,2012,79.0,7.0
8232,It's Spring Again,Education,,PC,Unknown,Baba Yaga Games,0.22,,,,,2007,,
8245,NightSky,Puzzle,,PC,Unknown,Nicalis,0.22,,,,,2011,,
8263,Bacteria,Puzzle,,PC,Unknown,Sometimes You,0.22,,,,,2008,,
8266,Dear RED,Adventure,,PC,Unknown,Lee Sang,0.22,,,,,2001,,
8275,EeOneGuy Adventure,Platform,,PC,Unknown,Akakiy Petrushkin,0.22,,,,,2005,,
8297,ShipLord,Action,,PC,Unknown,Just1337 Studio,0.22,,,,,1999,,
8298,The Astral Hero,Action,,PC,Unknown,Ardi Studio,0.22,,,,,1999,,
8299,Red Death,Shooter,,PC,Unknown,Panda Indie Studio,0.22,,,,,1999,,
8311,Steel Division: Normandy 44,Strategy,,PC,Unknown,Eugen Systems,0.22,,,,,2010,,
8315,NEKOPARA Vol. 3,Visual Novel,,PC,Unknown,Neko Works,0.22,,,,,2004,,
8316,Bloodbath Kavkaz,Action,,PC,Unknown,Dagestan Technology,0.22,,,,,2004,,
8332,Edna & Harvey: Harvey's New Eyes,Adventure,,PC,Rondomedia,Daedalic Entertainment,0.22,,,,,2011,,
8343,Deep Space WAIFU,Action,,PC,Unknown,Neko Climax Studios,0.22,,,,,2014,,
8346,ZombieCarz,Action,,PC,Unknown,Unknown,0.22,,,,,2002,,
8349,LEGO Harry Potter: Years 5-7,Action,E10,PC,Warner Bros. Interactive,Traveller's Tales,0.22,0.05,0.15,,0.03,2011,80.0,8.5
8363,911 Operator,Simulation,,PC,Unknown,Jutsu Games,0.22,,,,,2000,,
8369,SweatShop,Simulation,,PC,Unknown,DUCK,0.22,,,,,2018,,
8377,The Wild Eight,Action-Adventure,,PC,Unknown,HypeTrain Digital,0.22,,,,,1997,,
8380,Edge of Space,Misc,,PC,Unknown,Unknown,0.22,,,,,2013,,
8385,Chroma Squad,Role-Playing,,PC,Behold Studios,Behold Studios,0.22,,,,,2015,,
8390,Betrayer,Action-Adventure,,PC,Unknown,Blackpowder Games,0.22,,,,,2008,,
8393,Night in the Woods,Adventure,T,PC,Unknown,Unknown,0.22,,,,,2017,,
8401,Screencheat,Shooter,,PC,Unknown,Samurai Punk,0.22,,,,,2013,,
8422,The Lords of the Earth Flame,Visual Novel,,PC,Unknown,Rhino Games,0.22,,,,,2012,,
8424,Quantum Conundrum,Misc,,PC,Square Enix,Unknown,0.22,,,,,2012,,
8429,They Bleed Pixels,Platform,,PC,Unknown,Spooky Squid Games Inc.,0.22,,,,,2007,,
8431,Evolve,Misc,,PC,2K Games,Unknown,0.22,0.1,0.1,,0.02,2015,77.0,4.3
8432,Bionic Dues,Strategy,,PC,Unknown,"Arcen Games, LLC",0.22,,,,,2015,,
8443,Road Redemption,Action-Adventure,,PC,Unknown,Pixel Dash Studios,0.21,,,,,2012,,
8466,Faerie Solitaire,Puzzle,,PC,Unknown,Subsoap,0.21,,,,,2011,,
8472,TowerFall Ascension,Platform,E10,PC,Matt Makes Games Inc.,Matt Thorson,0.21,,,,,2014,,
8485,Toy Soldiers,Strategy,,PC,Unknown,Signal Studios,0.21,,,,,2002,,
8496,Tom Clancy's Splinter Cell: Blacklist,Action-Adventure,M,PC,Ubisoft,Ubisoft Toronto,0.21,0.06,0.14,,0.02,2013,82.0,7.4
8519,LEGO Marvel's Avengers,Action,E10,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,0.21,,,,,2016,,
8524,Rochard,Platform,,PC,Unknown,Recoil Games,0.21,,,,,2004,,
8532,FIFA 16,Sports,E,PC,EA Sports,EA Canada,0.21,0.07,0.13,,0.02,2015,81.0,4.4
8533,Human Resource Machine,Puzzle,,PC,Unknown,Tomorrow Corporation,0.21,,,,,2015,,
8548,Blocks That Matter,Action,,PC,Unknown,Swing Swing Submarine,0.21,,,,,2011,,
8554,Ultimate General: Gettysburg,Strategy,,PC,Game-Labs,Game-Labs,0.21,,,,,2014,,
8561,The Sims 4: Cats & Dogs,Simulation,,PC,Electronic Arts,Maxis,0.21,,0.2,,0.01,2017,,
8563,Fallout 76,Role-Playing,M,PC,Bethesda Softworks,Bethesda Game Studios,0.21,0.12,0.07,,0.02,2018,,
8579,LEGO The Lord of the Rings,Misc,,PC,Warner Bros. Interactive Entertainment,Unknown,0.21,0.07,0.13,,0.02,2012,80.0,8.2
8581,House Party,Adventure,,PC,Unknown,"Eek! Games, LLC",0.21,,,,,2018,,
8597,Secrets of Grindea,Role-Playing,,PC,Unknown,Pixel Ferrets,0.21,,,,,2015,,
8598,DEFIANCE,Action,,PC,Trion Worlds,Trion Worlds,0.21,0.14,0.04,,0.02,2013,,
8608,Legend of Dungeon,Role-Playing,,PC,Unknown,Robot Loves Kitty,0.21,,,,,2018,,
8609,Russian SuperHero Dead Ivan,Action,,PC,Unknown,Anatoliy Loginovskikh,0.21,,,,,2018,,
8618,theHunter: Primal,Action,,PC,Avalanche Studios,Expansive Worlds,0.21,,,,,2015,,
8619,Always Sometimes Monsters,Misc,,PC,Devolver Digital,Unknown,0.21,,,,,2014,,
8633,AI: Rampage,Action,,PC,Unknown,Sekerin Productions,0.21,,,,,2011,,
8638,The Lord of the Rings: War in the North,Role-Playing,M,PC,Warner Bros. Interactive,Snowblind Studios,0.21,0.07,0.11,,0.03,2011,66.0,7.1
8639,Defense Grid 2,Misc,,PC,505 Games,Unknown,0.21,,,,,2014,,
8640,RUINER,Shooter,,PC,Unknown,Reikon Games,0.21,,,,,2014,,
8657,Ampu-Tea,Misc,,PC,Kiss,Unknown,0.21,,,,,2014,,
8659,Refunct,Platform,,PC,Unknown,Dominique Grieshofer,0.21,,,,,2001,,
8664,Passpartout: The Starving Artist,Simulation,,PC,Unknown,Flamebait Games,0.21,,,,,2015,,
8665,Guardians of Middle-earth,Action,,PC,Unknown,Zombie Studios,0.21,,,,,2015,,
8679,Data Hacker: Corruption,Role-Playing,,PC,Unknown,New Reality Games,0.2,,,,,2004,,
8681,Oddworld: Abe's Oddysee New N' Tasty!,Platform,,PC,Oddworld Inhabitants,Just Add Water,0.2,,,,,2015,,
8684,EVE Online,Role-Playing,T,PC,Simon & Schuster Interactive,CCP,0.2,,0.19,,0.01,2003,69.0,7.5
8695,Skyborn,Role-Playing,,PC,Unknown,Dancing Dragon Games,0.2,,,,,2009,,
8700,Pillars of Eternity II: Deadfire,Role-Playing,,PC,Versus Evil,Obsidian Entertainment,0.2,,,,,2018,,
8702,Secret Of Magia,Role-Playing,,PC,Unknown,EQ-Games,0.2,,,,,2001,,
8706,FEMINAZI: The Triggering,Simulation,,PC,Unknown,hyperboreanGames,0.2,,,,,2000,,
8714,Volgarr the Viking,Misc,,PC,Adult Swim,Unknown,0.2,,,,,2013,,
8716,Hard West,Strategy,,PC,Unknown,CreativeForge Games,0.2,,,,,2006,,
8717,Job Simulator,Simulation,,PC,Owlchemy Labs,Owlchemy Labs,0.2,,,,,2016,,
8722,Port Royale 3,Simulation,T,PC,Kalypso Media,Gaming Minds Studios,0.2,,,,,2012,,
8723,Tiny Bridge: Ratventure,Puzzle,,PC,Unknown,Estelion,0.2,,,,,2012,,
8724,STARUSHKO LUB,Action,,PC,Unknown,Unknown,0.2,,,,,2012,,
8734,Earth Defense Force 4.1: The Shadow of New Despair,Shooter,,PC,D3Publisher,Sandlot,0.2,,,,,2016,,
8736,Dwarfs!?,Strategy,,PC,Tripwire Interactive,Power of 2,0.2,,,,,2011,,
8744,Divekick,Misc,,PC,Namco Networks America Inc.,Unknown,0.2,,,,,2013,,
8775,HardCube,Platform,,PC,Unknown,LEVER Software,0.2,,,,,2011,,
8777,Russian Horror Story,Visual Novel,,PC,Unknown,Footmade,0.2,,,,,1998,,
8797,Gothic,Role-Playing,T,PC,Xicat Interactive,Piranha Bytes,0.2,,,,,2001,,
8798,Gothic II,Role-Playing,M,PC,Atari,Piranha Bytes,0.2,,,,,2003,,
8812,Alien Breed: Impact,Shooter,T,PC,Team17 Software,Team17 Software,0.2,,,,,2010,,
8823,Resident Evil Zero,Action-Adventure,M,PC,Capcom,Capcom,0.2,,,,,2016,,
8824,Snowman,Action,,PC,Unknown,Unknown,0.2,,,,,2016,,
8825,The Room Two,Adventure,,PC,Fireproof Games,Fireproof Games,0.2,,,,,2016,,
8836,Space Pilgrim Episode I: Alpha Centauri,Adventure,,PC,GrabTheGames,Pilgrim Adventures,0.2,,,,,2015,,
8837,Full Mojo Rampage,Misc,,PC,Over The Top Games,Unknown,0.2,,,,,2014,,
8839,Titanfall 2,Shooter,M,PC,Electronic Arts,Respawn Entertainment,0.2,0.06,0.12,,0.01,2016,85.0,8.0
8845,Just Hero,Platform,,PC,Unknown,Anatoliy Loginovskikh,0.2,,,,,2000,,
8865,Avorion,Sandbox,,PC,Unknown,Boxelware,0.2,,,,,2014,,
8868,The Walking Dead: Michonne,Adventure,,PC,Telltale Games,Telltale Games,0.2,,,,,2016,,
8869,Nanoborg,Action,,PC,Unknown,Nanooborg,0.2,,,,,2016,,
8879,Battleborn,Shooter,,PC,2K Games,Gearbox Software,0.2,0.12,0.06,,0.02,2016,69.0,6.9
8890,Life is Feudal: Forest Village,Simulation,,PC,Unknown,Mindillusion,0.2,,,,,2010,,
8907,Labyronia RPG 2,Role-Playing,,PC,Unknown,Labyrinthine,0.2,,,,,2001,,
8910,Total War: Shogun 2 - Fall of the Samurai,Strategy,T,PC,Sega,The Creative Assembly,0.2,0.07,0.1,,0.02,2012,,
8923,Sid Meier's Starships,Strategy,,PC,2K Games,Firaxis Games,0.2,,,,,2015,,
8931,Shutter Island,Adventure,T,PC,Merscom LLC,Merscom LLC,0.2,,0.17,,0.03,2009,,
8932,Magazime Editor,Simulation,,PC,Unknown,Unknown,0.19,,,,,2009,,
8941,Call of Duty: Modern Warfare Remastered,Shooter,M,PC,Activision,Infinity Ward,0.19,,,,,2018,,
8947,Crab Dub,Action,,PC,Unknown,Anatoliy Loginovskikh,0.19,,,,,2018,,
8952,Among The Sleep,Adventure,,PC,Krillbite Studio,Krillbite Studio,0.19,,,,,2014,,
8956,BARRIER X,Racing,,PC,Unknown,Noclip,0.19,,,,,2002,,
8975,Death Coming,Puzzle,,PC,Unknown,NEXT Studios,0.19,,,,,2010,,
8983,Shoppe Keep,Simulation,,PC,Unknown,Strange Fire,0.19,,,,,2010,,
8984,La-Mulana,Platform,,PC,GR3 Project,GR3 Project,0.19,,,,,2005,,
8985,Agarest: Generations of War,Role-Playing,,PC,Unknown,Idea Factory,0.19,,,,,2005,,
8989,Electronic Super Joy,Platform,,PC,Unknown,Michael Todd Games,0.19,,,,,1996,,
8992,Sword of the Stars: The Pit,Role-Playing,,PC,Unknown,Kerberos Productions Inc.,0.19,,,,,2013,,
8999,Primal Carnage: Extinction,Shooter,,PC,Pub Games,Circle 5 Studios,0.19,,,,,2015,,
9002,Closure,Platform,,PC,Glaiel Games,Glaiel Games,0.19,,,,,2009,,
9003,Rabiez: Epidemic,Strategy,,PC,Unknown,Sekerin Productions,0.19,,,,,2009,,
9006,Test Drive Unlimited 2,Racing,T,PC,Atari,Eden Studios,0.19,0.05,0.11,,0.03,2011,72.0,5.7
9008,South Park: The Stick of Truth,Role-Playing,M,PC,Ubisoft,Obsidian Entertainment,0.19,0.07,0.1,,0.02,2014,85.0,8.6
9010,Bless Online,MMO,,PC,Unknown,Neowiz Corporation,0.19,,,,,2013,,
9013,Super Star,Visual Novel,,PC,Unknown,Dream Works,0.19,,,,,2009,,
9014,FIFA 17,Sports,E,PC,Electronic Arts,EA Canada,0.19,,0.18,,0.01,2016,84.0,4.2
9022,Jalopy,Simulation,,PC,Unknown,Minskworks,0.19,,,,,2003,,
9031,Mars: War Logs,Misc,,PC,Focus Home Interactive,Unknown,0.19,,,,,2013,,
9037,Call of Duty: WWII,Shooter,M,PC,Activision,Sledgehammer Games,0.19,0.07,0.11,,0.01,2017,,
9045,Stronghold 3,Strategy,T,PC,SouthPeak Interactive,FireFly Studios,0.19,0.06,0.13,,,2011,47.0,3.0
9048,NeverEnd,Role-Playing,T,PC,DreamCatcher Interactive,Mayhem Studios,0.19,,,,,2006,,
9087,Hard Room,Platform,,PC,Unknown,Evgeny Shcherbakov,0.19,,,,,1999,,
9095,NBA 2K11,Sports,E,PC,2K Sports,Visual Concepts,0.19,0.18,,,0.01,2010,82.0,8.6
9096,Dead Space 3,Shooter,,PC,Electronic Arts,Visceral Games,0.19,0.02,0.16,,0.01,2013,78.0,6.0
9099,"Bye-Bye, Wacky Planet",Shooter,,PC,Unknown,Rasul Mono,0.19,,,,,2009,,
9104,Infested Planet,Misc,,PC,Zoo Games silver,Unknown,0.19,,,,,2014,,
9119,Wishmaster,Visual Novel,,PC,Unknown,Unknown,0.19,,,,,2011,,
9137,The Dark Eye: Chains of Satinav,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,0.19,,,,,2012,,
9140,Driver: San Francisco,Racing,T,PC,Ubisoft,Ubisoft Reflections,0.19,0.06,0.1,,0.03,2011,80.0,7.0
9143,The Testament of Sherlock Holmes,Adventure,,PC,Focus Home Interactive,Frogwares,0.19,,,,,2012,73.0,8.0
9152,A Hat in Time,Platform,,PC,Gears for Breakfast,Gears for Breakfast,0.19,,,,,2017,,
9160,BitMaster,Shooter,,PC,Unknown,Vladimir Shlapak,0.19,,,,,2007,,
9171,The Ball,Shooter,M,PC,Tripwire Interactive,Teotl Studios,0.19,,,,,2011,,
9174,Eldritch,Action,,PC,Unknown,Minor Key Games,0.19,,,,,1995,,
9175,Dreamfall Chapters,Misc,,PC,Unknown,Unknown,0.19,,,,,2014,,
9190,Hydrophobia: Prophecy,Action,M,PC,Dark Energy Digital,Dark Energy Digital,0.19,,,,,2011,,
9191,Fran Bow,Adventure,,PC,Killmonday Games,Killmonday Games,0.19,,,,,2015,,
9198,Saints Row IV,Action,M,PC,Deep Silver,Volition Inc.,0.19,0.11,0.06,,0.02,2013,86.0,7.4
9199,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),Misc,,PC,Dejobaan Games,Dejobaan Games,0.19,,,,,2011,,
9210,Need for Speed: Shift 2 Unleashed,Racing,E10,PC,Electronic Arts,Slightly Mad Studios,0.19,0.05,0.11,,0.03,2011,,
9241,Arcania: Gothic 4,Role-Playing,T,PC,JoWood Productions,Spellbound Entertainment AG,0.18,0.09,0.08,,0.02,2010,63.0,4.4
9247,The Incredible Adventures of Van Helsing: Final Cut,Role-Playing,,PC,Unknown,NeoCoreGames,0.18,,,,,2009,,
9252,F1 2011,Racing,E,PC,Codemasters,Codemasters Birmingham,0.18,,0.15,,0.04,2011,83.0,7.2
9253,Superflight,Adventure,,PC,Unknown,GrizzlyGames,0.18,,,,,2011,,
9263,What Remains of Edith Finch,Adventure,,PC,Unknown,Giant Sparrow,0.18,,,,,2002,,
9265,Sword Art Online: Fatal Bullet,Role-Playing,T,PC,Namco Bandai Games,Dimps Corporation,0.18,,,,,2018,,
9267,Sacred 3,Role-Playing,M,PC,Deep Silver,Keen Games,0.18,,,,,2014,57.0,1.4
9276,Breach & Clear,Simulation,,PC,Unknown,Mighty Rabbit Studios,0.18,,,,,2005,,
9277,Melissa K. and the Heart of Gold Collector's Edition,Adventure,,PC,Unknown,SDP Games,0.18,,,,,2005,,
9279,Home,Adventure,,PC,Unknown,Benjamin Rivers Inc.,0.18,,,,,2007,,
9296,Contrast,Misc,,PC,Focus Home Interactive,Unknown,0.18,,,,,2013,62.0,7.7
9307,Creeper World 3: Arc Eternal,Strategy,,PC,Unknown,Knuckle Cracker,0.18,,,,,2008,,
9312,Peggle Nights,Puzzle,E,PC,PopCap Games,PopCap Games,0.18,,,,,2008,76.0,8.1
9323,Deus Ex: The Fall,Misc,,PC,Square Enix,Unknown,0.18,,,,,2014,,
9329,Call of Duty: World at War,Shooter,M,PC,Activision,Treyarch,0.18,0.02,0.14,,0.02,2008,83.0,7.5
9335,Space Run,Misc,,PC,Focus Home Interactive,Unknown,0.18,,,,,2014,,
9337,Lovely Planet,Action,E10,PC,TinyBuild Games,QUICKTEQUILA,0.18,,,,,2014,,
9338,Uncompromising Trash,Action,,PC,Unknown,oblomysh,0.18,,,,,2014,,
9341,Adorables,Party,,PC,Unknown,White Rabbit Games,0.18,,,,,2001,,
9342,RollerCoaster Tycoon World,Simulation,E,PC,Atari,Nvizzio Creations,0.18,,,,,2016,43.0,2.4
9346,Necropolis,Action,,PC,Unknown,Harebrained Schemes,0.18,,,,,2011,,
9347,Multiwinia,Strategy,,PC,Independent,Introversion Software,0.18,,,,,2008,,
9349,Ionball 2: Ionstorm,Action,,PC,Unknown,Ironsun Studios,0.18,,,,,2005,,
9354,Bomber Crew,Simulation,,PC,Curve Digital,Runner Duck,0.18,,,,,2017,,
9365,Defender's Quest,Strategy,,PC,Unknown,Level Up Labs,0.18,,,,,1999,,
9374,Krater,Role-Playing,,PC,Unknown,Fatshark,0.18,,,,,2012,,
9379,Zup!,Puzzle,,PC,Unknown,Quiet River,0.18,,,,,2007,,
9381,Machine Made: Rebirth,Role-Playing,,PC,Unknown,Proteus Studios,0.18,,,,,2001,,
9387,Enemy Front,Shooter,M,PC,City Interactive,City Interactive,0.18,,,,,2014,,
9390,Space Pirate Trainer,Shooter,,PC,Unknown,I-Illusions,0.18,,,,,2016,,
9392,Star Wars Battlefront II,Shooter,T,PC,LucasArts,Pandemic Studios,0.18,0.03,0.14,,0.02,2005,,
9401,Hyposphere,Platform,,PC,Unknown,Atum Software,0.18,,,,,2012,,
9403,Danganronpa 2: Goodbye Despair,Adventure,,PC,Spike Chunsoft,Spike Chunsoft,0.18,,,,,2016,,
9408,Wanderlust: Rebirth,Role-Playing,,PC,Unknown,Yeti Trunk,0.18,,,,,2005,,
9415,Brink,Shooter,T,PC,Bethesda Softworks,Splash Damage,0.18,0.06,0.09,,0.03,2011,70.0,6.0
9428,Spakoyno: Back to the USSR 2.0,Adventure,,PC,Unknown,Separate Game Development,0.18,,,,,2018,,
9439,12 Labours of Hercules II: The Cretan Bull,Strategy,,PC,Unknown,Jetdogs Studios,0.18,,,,,2005,,
9448,DogFighter,Simulation,,PC,Unknown,"Dark Water Studios, Ltd.",0.18,,,,,2010,,
9452,Mad Games Tycoon,Simulation,,PC,Unknown,Eggcode,0.18,,,,,2009,,
9460,Thea: The Awakening,Strategy,,PC,Unknown,MuHa Games,0.18,,,,,2008,,
9461,FIFA Soccer 11,Sports,E,PC,EA Sports,HB Studios,0.18,,0.15,,0.03,2010,83.0,7.7
9463,Tales of Maj'Eyal,Misc,,PC,DarkGod,Unknown,0.18,,,,,2013,,
9466,Gish,Platform,,PC,GarageGames,Chronic Logic,0.18,,,,,2004,,
9472,BlazBlue: Chrono Phantasma Extend,Fighting,T,PC,"H2 Interactive Co., Ltd.",Arc System Works,0.18,,,,,2016,,
9475,OneShot,Puzzle,,PC,Unknown,Little Cat Feet,0.18,,,,,2011,,
9479,Dragonia,Shooter,,PC,Unknown,Blue Studio,0.18,,,,,2001,,
9483,Intrusion 2,Shooter,,PC,Unknown,Aleksey Abramenko,0.18,,,,,2009,,
9486,PuppyStory,Platform,,PC,Unknown,Tatyana Murzina,0.18,,,,,2001,,
9504,Borderlands,Shooter,M,PC,2K Games,Gearbox Software,0.17,0.01,0.14,,0.03,2009,81.0,7.8
9506,Might & Magic Heroes VII,Strategy,T,PC,Ubisoft,Limbic Software,0.17,,,,,2015,,
9507,Super Duper Flying Genocide 2017,Action,,PC,Unknown,CharlieH,0.17,,,,,2015,,
9510,Medieval II: Total War Kingdoms,Strategy,T,PC,Sega,The Creative Assembly,0.17,,,,,2007,,
9527,Intergalactic Bubbles,Puzzle,,PC,Unknown,Hellscape Games,0.17,,,,,2009,,
9529,Axiom Verge,Action,,PC,Thomas Happ Games,Thomas Happ Games,0.17,,,,,2015,,
9535,Survivalist,Racing,,PC,Unknown,Bob the Game Development Bot,0.17,,,,,2008,,
9541,Splatter - Zombie Apocalypse,Shooter,,PC,Unknown,Dreamworlds,0.17,,,,,2010,,
9550,Company of Heroes: Anthology,Strategy,,PC,THQ,Relic,0.17,,0.15,,0.03,2009,,
9557,Apotheon,Platform,,PC,AlienTrap Games,AlienTrap Games,0.17,,,,,2013,,
9598,The Secret World,Role-Playing,M,PC,Electronic Arts,Funcom,0.17,0.07,0.08,,0.02,2012,74.0,8.2
9601,Moccasin,Platform,,PC,Unknown,YarGri,0.17,,,,,2009,,
9609,Renowned Explorers: International Society,Strategy,,PC,Unknown,Abbey Games,0.17,,,,,2007,,
9613,Darkwood,Misc,,PC,Acid Wizard Studio,Unknown,0.17,,,,,2014,,
9619,Tom Clancy's Ghost Recon: Future Soldier,Shooter,T,PC,Ubisoft,Ubisoft Paris,0.17,0.05,0.1,,0.02,2012,71.0,4.9
9621,Castlevania: Lords of Shadow 2,Action-Adventure,M,PC,Konami Digital Entertainment,Mercury Steam,0.17,,,,,2014,58.0,7.7
9622,Pyre,Role-Playing,,PC,Unknown,Supergiant Games,0.17,,,,,2014,,
9627,Moon Hunters,Role-Playing,,PC,Unknown,Kitfox Games,0.17,,,,,1999,,
9630,The Butterfly Sign,Adventure,,PC,Unknown,Quantum Phoenix Studio,0.17,,,,,2014,,
9634,So Many Cubes,Strategy,,PC,Unknown,exagongames,0.17,,,,,2005,,
9657,Freedom Planet,Action,E10,PC,Galaxy Trail,Galaxy Trail,0.17,,,,,2014,,
9660,Wolcen: Lords of Mayhem,Role-Playing,,PC,Unknown,WOLCEN Studio,0.17,,,,,2010,,
9668,Disgaea PC,Role-Playing,T,PC,NIS America,Nippon Ichi Software,0.17,,,,,2016,,
9669,The Mean Greens - Plastic Warfare,Shooter,,PC,Unknown,Virtual Basement LLC,0.17,,,,,2016,,
9674,Bound By Flame,Action,T,PC,Focus Home Interactive,Spiders,0.17,,,,,2014,,
9675,Dungeons & Dragons: Chronicles of Mystara,Role-Playing,,PC,Unknown,Iron Galaxy Studios,0.17,,,,,2014,,
9676,CastleStorm,Action,,PC,Unknown,Zen Studios,0.17,,,,,2014,,
9685,Phantom Breaker: Battle Grounds,Action,,PC,Unknown,MAGES. Inc.,0.17,,,,,2000,,
9687,Space Rangers HD: A War Apart,Role-Playing,,PC,Unknown,SNK Games,0.17,,,,,2007,,
9693,Sonic Mania,Platform,,PC,Sega,PagodaWest Games,0.17,,,,,2017,,
9700,Hook (2015),Puzzle,,PC,Unknown,Maciej Targoni,0.17,,,,,2013,,
9702,A Game of Thrones - Genesis,Strategy,,PC,Unknown,Cyanide Studios,0.17,,,,,1996,,
9704,Arizona Sunshine,Action,,PC,Unknown,Vertigo Gaming Inc.,0.17,,,,,2010,,
9707,Goodbye Deponia,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,0.17,,,,,2013,80.0,7.9
9712,F1 2014,Racing,,PC,Codemasters,Codemasters Birmingham,0.17,,,,,2014,61.0,4.8
9717,Forestation,Puzzle,,PC,Unknown,Wonderbox Games,0.17,,,,,2005,,
9724,Monkey Island: Special Edition Collection,Adventure,,PC,LucasArts,LucasArts,0.17,,0.14,,0.03,2011,,
9725,Serious Sam Classics: Revolution,Shooter,,PC,Devolver Digital,Croteam,0.17,,,,,2014,,
9736,Epistory - Typing Chronicles,Action-Adventure,,PC,Unknown,Fishing Cactus,0.17,,,,,2009,,
9737,Greed Corp,Strategy,E,PC,W!Games,W!Games,0.17,,,,,2010,,
9741,BoneBone: Rise of the Deathlord,Strategy,,PC,Unknown,Vladis Fire,0.17,,,,,2003,,
9746,Dishonored: Death of the Outsider,Action,M,PC,Bethesda Softworks,Arkane Studios,0.17,,,,,2017,,
9747,Tribal Pass,Action,,PC,Unknown,Tribe Tea,0.17,,,,,2017,,
9766,Last Tale,Action,,PC,Unknown,YarGri,0.17,,,,,2008,,
9768,Age of Empires III: Complete Collection,Strategy,T,PC,Microsoft Game Studios,Ensemble Studios,0.17,0.01,0.13,,0.03,2009,,8.5
9783,Daily Chthonicle: Editor's Edition,Adventure,,PC,Unknown,Sinister Systems,0.17,,,,,2011,,
9785,Plantera,Simulation,,PC,Unknown,VaragtP,0.17,,,,,2015,,
9786,Dig or Die,Strategy,,PC,Unknown,Gaddy Games,0.17,,,,,2015,,
9799,Farming Simulator 2011,Simulation,,PC,Unknown,Giants Software,0.17,,0.17,,,2010,,7.0
9803,Greenwood the Last Ritual,Adventure,,PC,Unknown,AO2Game,0.17,,,,,1997,,
9823,High On Racing,Racing,,PC,Unknown,SilentFuture,0.16,,,,,2002,,
9826,Final Fantasy Type-0 HD,Role-Playing,,PC,Unknown,Square Enix,0.16,,,,,2008,,
9833,The Butterfly Sign: Human Error,Adventure,,PC,Unknown,Quantum Phoenix Studio,0.16,,,,,2004,,
9838,Ashes of the Singularity: Escalation,Strategy,,PC,Unknown,Stardock,0.16,,,,,2011,,
9841,Valdis Story: Abyssal City,Misc,,PC,Endless Fluff Games,Unknown,0.16,,,,,2013,,
9842,Act of Aggression,Strategy,,PC,Focus Home Interactive,Eugen Systems,0.16,,,,,2015,71.0,7.1
9852,Hexcells,Puzzle,,PC,Unknown,Matthew Brown,0.16,,,,,2002,,
9853,Anna - Extended Edition,Adventure,,PC,Unknown,Dreampainters,0.16,,,,,2002,,
9855,PARTICLE MACE,Shooter,,PC,Unknown,Andy Wallace,0.16,,,,,2002,,
9858,King's Bounty: Warriors of the North,Role-Playing,,PC,Unknown,1C-SoftClub,0.16,,,,,2006,,
9860,Aquaria,Adventure,,PC,Bit Blot,Bit Blot,0.16,,,,,2007,,
9863,12 Labours of Hercules,Strategy,,PC,Jetdogs Studios,Jetdogs Studios,0.16,,,,,2015,,
9868,Lara Croft and the Temple of Osiris,Action,T,PC,Square Enix,Crystal Dynamics,0.16,,,,,2014,73.0,5.4
9871,Vampyr,Role-Playing,M,PC,Focus Home Interactive,DONTNOD Entertainment,0.16,,,,,2018,,
9875,West of Loathing,Role-Playing,,PC,Unknown,Asymmetric Publications,0.16,,,,,1995,,
9876,Okami HD,Adventure,,PC,Capcom,Capcom,0.16,,,,,2017,,
